indent,depth_nm,H_GPa,E_GPa,Hf_true_GPa,Hs_true_GPa
69,80.0,11.9965,262.08,24.771,5.54
69,90.0,10.8409,248.84,24.771,5.54
69,100.0,10.0988,248.37,24.771,5.54
69,110.0,9.4761,247.54,24.771,5.54
69,120.0,9.7548,241.64,24.771,5.54
69,130.0,8.8622,240.32,24.771,5.54
69,140.0,8.8217,241.6,24.771,5.54
69,150.0,6.3962,237.45,24.771,5.54
69,160.0,7.8604,234.54,24.771,5.54
69,170.0,8.007,235.17,24.771,5.54
69,180.0,8.2755,230.93,24.771,5.54
69,190.0,7.1406,228.4,24.771,5.54
69,200.0,6.1259,230.33,24.771,5.54
69,210.0,7.1552,216.22,24.771,5.54
69,220.0,6.4527,233.28,24.771,5.54
69,230.0,5.7605,217.31,24.771,5.54
69,240.0,6.2622,229.43,24.771,5.54
69,250.0,7.0241,223.92,24.771,5.54
69,260.0,7.0295,229.98,24.771,5.54
69,270.0,6.7288,223.09,24.771,5.54
69,280.0,5.7895,216.8,24.771,5.54
69,290.0,7.5228,228.54,24.771,5.54
69,300.0,5.635,222.87,24.771,5.54
69,310.0,6.1403,222.17,24.771,5.54
69,320.0,5.4198,221.67,24.771,5.54
69,330.0,6.7672,226.94,24.771,5.54
69,340.0,6.3007,225.6,24.771,5.54
69,350.0,6.4934,221.86,24.771,5.54
69,360.0,6.0684,210.98,24.771,5.54
69,370.0,5.9651,217.68,24.771,5.54
69,380.0,6.0642,220.57,24.771,5.54
69,390.0,5.0123,230.56,24.771,5.54
69,400.0,6.4344,221.95,24.771,5.54
70,10.0,21.2808,315.08,23.172,5.843
70,20.0,19.7881,306.64,23.172,5.843
70,30.0,16.5777,268.19,23.172,5.843
70,40.0,13.7602,264.91,23.172,5.843
70,50.0,11.4686,244.34,23.172,5.843
70,60.0,10.7845,222.07,23.172,5.843
70,70.0,10.383,220.27,23.172,5.843
70,80.0,8.6276,220.51,23.172,5.843
70,90.0,7.8658,207.71,23.172,5.843
70,100.0,8.1851,198.22,23.172,5.843
70,110.0,6.8492,203.34,23.172,5.843
70,120.0,6.2781,212.47,23.172,5.843
70,130.0,6.9589,189.88,23.172,5.843
70,140.0,6.6677,200.75,23.172,5.843
70,150.0,6.7358,196.34,23.172,5.843
70,160.0,6.4835,194.63,23.172,5.843
70,170.0,6.8287,192.2,23.172,5.843
70,180.0,6.4702,191.94,23.172,5.843
70,190.0,6.2113,199.51,23.172,5.843
70,200.0,6.2218,196.37,23.172,5.843
70,210.0,6.7143,186.38,23.172,5.843
70,220.0,6.8325,201.34,23.172,5.843
70,230.0,6.7655,183.88,23.172,5.843
70,240.0,6.6269,195.35,23.172,5.843
70,250.0,4.5983,192.22,23.172,5.843
70,260.0,5.7187,198.08,23.172,5.843
70,270.0,6.0377,192.82,23.172,5.843
70,280.0,6.2757,196.84,23.172,5.843
70,290.0,5.3442,190.19,23.172,5.843
70,300.0,6.846,196.03,23.172,5.843
70,310.0,6.2703,192.13,23.172,5.843
70,320.0,5.7932,202.83,23.172,5.843
70,330.0,6.172,185.65,23.172,5.843
70,340.0,5.9047,196.89,23.172,5.843
70,350.0,5.6867,192.42,23.172,5.843
70,360.0,6.3092,190.61,23.172,5.843
70,370.0,5.8197,186.07,23.172,5.843
70,380.0,5.3319,192.08,23.172,5.843
70,390.0,5.712,180.49,23.172,5.843
70,400.0,5.9647,181.06,23.172,5.843
71,10.0,24.3463,333.5,25.599,5.863
71,20.0,21.428,312.65,25.599,5.863
71,30.0,17.7291,278.87,25.599,5.863
71,40.0,14.8799,248.37,25.599,5.863
71,50.0,12.879,241.23,25.599,5.863
71,60.0,11.9135,224.16,25.599,5.863
71,70.0,10.8207,226.48,25.599,5.863
71,80.0,10.0525,210.97,25.599,5.863
71,90.0,8.9685,221.89,25.599,5.863
71,100.0,8.2042,208.32,25.599,5.863
71,110.0,7.0905,199.74,25.599,5.863
71,120.0,7.9562,199.26,25.599,5.863
71,130.0,7.8181,193.9,25.599,5.863
71,140.0,7.0037,201.3,25.599,5.863
71,150.0,7.4505,206.68,25.599,5.863
71,160.0,7.5599,195.42,25.599,5.863
71,170.0,6.8522,201.41,25.599,5.863
71,180.0,7.2398,189.48,25.599,5.863
71,190.0,6.7854,196.37,25.599,5.863
71,200.0,5.6953,207.81,25.599,5.863
71,210.0,6.2669,185.09,25.599,5.863
71,220.0,6.2462,200.51,25.599,5.863
71,230.0,6.6704,199.81,25.599,5.863
71,240.0,5.9339,181.18,25.599,5.863
71,250.0,6.1106,183.57,25.599,5.863
71,260.0,5.8172,186.08,25.599,5.863
71,270.0,6.2508,197.53,25.599,5.863
71,280.0,6.2796,188.95,25.599,5.863
71,290.0,6.7092,190.34,25.599,5.863
71,300.0,6.5997,195.43,25.599,5.863
71,310.0,6.2647,191.74,25.599,5.863
71,320.0,6.286,192.26,25.599,5.863
71,330.0,6.2043,188.85,25.599,5.863
71,340.0,6.192,197.42,25.599,5.863
71,350.0,6.8961,185.9,25.599,5.863
71,360.0,4.8677,200.53,25.599,5.863
71,370.0,6.0119,188.36,25.599,5.863
71,380.0,6.2459,185.52,25.599,5.863
71,390.0,6.6451,194.12,25.599,5.863
71,400.0,5.5243,192.87,25.599,5.863
72,10.0,18.3039,409.31,19.671,4.744
72,20.0,16.6295,369.71,19.671,4.744
72,30.0,13.7611,329.19,19.671,4.744
72,40.0,12.8013,308.19,19.671,4.744
72,50.0,10.1726,269.23,19.671,4.744
72,60.0,8.4441,262.52,19.671,4.744
72,70.0,7.6065,241.75,19.671,4.744
72,80.0,7.0588,235.12,19.671,4.744
72,90.0,7.088,226.67,19.671,4.744
72,100.0,6.6495,221.63,19.671,4.744
72,110.0,6.845,216.17,19.671,4.744
72,120.0,6.214,208.34,19.671,4.744
72,130.0,6.0102,206.84,19.671,4.744
72,140.0,5.9578,210.64,19.671,4.744
72,150.0,5.6075,205.48,19.671,4.744
72,160.0,5.7157,197.6,19.671,4.744
72,170.0,5.8748,199.05,19.671,4.744
72,180.0,5.8017,198.02,19.671,4.744
72,190.0,5.075,200.9,19.671,4.744
72,200.0,4.4097,201.49,19.671,4.744
72,210.0,4.8429,200.26,19.671,4.744
72,220.0,5.3471,195.18,19.671,4.744
72,230.0,3.9261,198.67,19.671,4.744
72,240.0,4.901,189.87,19.671,4.744
72,250.0,5.3354,180.36,19.671,4.744
72,260.0,4.8039,196.96,19.671,4.744
72,270.0,4.5045,187.03,19.671,4.744
72,280.0,5.9204,190.96,19.671,4.744
72,290.0,5.7178,189.14,19.671,4.744
72,300.0,4.8799,199.89,19.671,4.744
72,310.0,5.6555,188.64,19.671,4.744
72,320.0,5.63,197.34,19.671,4.744
72,330.0,4.4034,192.56,19.671,4.744
72,340.0,6.2972,187.9,19.671,4.744
72,350.0,4.4781,185.71,19.671,4.744
72,360.0,4.8055,197.78,19.671,4.744
72,370.0,4.3804,197.19,19.671,4.744
72,380.0,4.9588,199.39,19.671,4.744
72,390.0,4.255,205.62,19.671,4.744
72,400.0,4.9017,196.15,19.671,4.744
73,10.0,21.5217,305.29,21.74,6.247
73,20.0,16.8577,304.96,21.74,6.247
73,30.0,15.1222,271.56,21.74,6.247
73,40.0,13.0034,261.32,21.74,6.247
73,50.0,11.2539,259.89,21.74,6.247
73,60.0,9.5608,250.15,21.74,6.247
73,70.0,9.1336,258.9,21.74,6.247
73,80.0,8.4083,237.77,21.74,6.247
73,90.0,7.6634,240.68,21.74,6.247
73,100.0,7.8455,244.73,21.74,6.247
73,110.0,7.4084,245.32,21.74,6.247
73,120.0,7.1346,246.89,21.74,6.247
73,130.0,7.5912,242.1,21.74,6.247
73,140.0,6.5896,252.54,21.74,6.247
73,150.0,7.2322,235.95,21.74,6.247
73,160.0,6.6181,239.37,21.74,6.247
73,170.0,7.0624,243.05,21.74,6.247
73,180.0,6.8205,235.7,21.74,6.247
73,190.0,6.8524,235.55,21.74,6.247
73,200.0,6.1962,234.28,21.74,6.247
73,210.0,6.2584,233.0,21.74,6.247
73,220.0,6.1829,229.91,21.74,6.247
73,230.0,6.6668,233.18,21.74,6.247
73,240.0,6.926,227.09,21.74,6.247
73,250.0,7.0679,238.49,21.74,6.247
73,260.0,6.2575,226.59,21.74,6.247
73,270.0,6.5309,248.35,21.74,6.247
73,280.0,5.6637,246.07,21.74,6.247
73,290.0,5.3487,242.43,21.74,6.247
73,300.0,6.0094,234.49,21.74,6.247
73,310.0,6.0967,232.17,21.74,6.247
73,320.0,5.6422,242.94,21.74,6.247
73,330.0,5.5192,236.64,21.74,6.247
73,340.0,6.6632,238.85,21.74,6.247
73,350.0,5.9871,231.15,21.74,6.247
73,360.0,5.5409,241.79,21.74,6.247
73,370.0,7.5302,230.59,21.74,6.247
73,380.0,6.4505,235.97,21.74,6.247
73,390.0,6.1993,224.95,21.74,6.247
73,400.0,6.6897,231.35,21.74,6.247
74,10.0,22.7277,308.31,23.506,5.16
74,20.0,17.7936,302.07,23.506,5.16
74,30.0,16.036,262.83,23.506,5.16
74,40.0,13.3849,254.83,23.506,5.16
74,50.0,10.4368,235.67,23.506,5.16
74,60.0,9.1783,220.39,23.506,5.16
74,70.0,9.2684,224.71,23.506,5.16
74,80.0,7.5734,217.78,23.506,5.16
74,90.0,7.2469,223.75,23.506,5.16
74,100.0,7.4508,225.87,23.506,5.16
74,110.0,6.6695,208.96,23.506,5.16
74,120.0,6.8221,214.47,23.506,5.16
74,130.0,5.9522,213.19,23.506,5.16
74,140.0,6.3702,202.7,23.506,5.16
74,150.0,6.6282,199.72,23.506,5.16
74,160.0,6.1407,213.75,23.506,5.16
74,170.0,4.7934,201.31,23.506,5.16
74,180.0,6.1321,202.79,23.506,5.16
74,190.0,5.7698,200.74,23.506,5.16
74,200.0,5.2323,201.28,23.506,5.16
74,210.0,6.3272,198.13,23.506,5.16
74,220.0,4.722,205.9,23.506,5.16
74,230.0,6.4853,208.67,23.506,5.16
74,240.0,5.2036,198.71,23.506,5.16
74,250.0,6.2727,192.49,23.506,5.16
74,260.0,5.4404,200.85,23.506,5.16
74,270.0,4.7766,191.5,23.506,5.16
74,280.0,5.4651,196.41,23.506,5.16
74,290.0,5.5639,207.45,23.506,5.16
74,300.0,5.6512,213.84,23.506,5.16
74,310.0,5.8941,202.12,23.506,5.16
74,320.0,4.905,193.41,23.506,5.16
74,330.0,5.5838,204.34,23.506,5.16
74,340.0,5.6937,186.19,23.506,5.16
74,350.0,5.1807,195.38,23.506,5.16
74,360.0,4.8398,208.55,23.506,5.16
74,370.0,4.8207,203.84,23.506,5.16
74,380.0,5.6615,191.09,23.506,5.16
74,390.0,5.6783,189.35,23.506,5.16
74,400.0,4.8604,204.34,23.506,5.16
75,10.0,17.8178,378.3,18.459,4.451
75,20.0,14.7722,346.13,18.459,4.451
75,30.0,12.1473,316.41,18.459,4.451
75,40.0,9.9838,294.04,18.459,4.451
75,50.0,9.2895,276.22,18.459,4.451
75,60.0,7.6957,272.56,18.459,4.451
75,70.0,7.634,249.06,18.459,4.451
75,80.0,6.624,249.11,18.459,4.451
75,90.0,6.8717,240.66,18.459,4.451
75,100.0,5.82,249.09,18.459,4.451
75,110.0,5.4376,238.69,18.459,4.451
75,120.0,4.5865,232.48,18.459,4.451
75,130.0,4.8626,237.63,18.459,4.451
75,140.0,5.64,231.6,18.459,4.451
75,150.0,6.6971,227.07,18.459,4.451
75,160.0,4.4675,238.0,18.459,4.451
75,170.0,4.5011,232.18,18.459,4.451
75,180.0,5.1237,237.5,18.459,4.451
75,190.0,5.1404,233.43,18.459,4.451
75,200.0,4.5209,230.6,18.459,4.451
75,210.0,4.8577,226.28,18.459,4.451
75,220.0,3.9846,218.6,18.459,4.451
75,230.0,4.6062,228.94,18.459,4.451
75,240.0,5.1761,224.81,18.459,4.451
75,250.0,5.5177,228.13,18.459,4.451
75,260.0,4.6006,223.79,18.459,4.451
75,270.0,4.5364,219.5,18.459,4.451
75,280.0,4.8738,217.41,18.459,4.451
75,290.0,5.1845,227.4,18.459,4.451
75,300.0,4.8626,230.77,18.459,4.451
75,310.0,4.2345,221.19,18.459,4.451
75,320.0,4.7742,225.48,18.459,4.451
75,330.0,5.0681,230.9,18.459,4.451
75,340.0,4.2228,217.56,18.459,4.451
75,350.0,3.9043,220.4,18.459,4.451
75,360.0,4.8144,215.66,18.459,4.451
75,370.0,4.7361,229.28,18.459,4.451
75,380.0,5.0281,223.73,18.459,4.451
75,390.0,4.5853,219.34,18.459,4.451
75,400.0,4.215,212.15,18.459,4.451
76,10.0,17.1204,365.01,18.479,6.506
76,20.0,16.0287,342.1,18.479,6.506
76,30.0,14.3579,311.42,18.479,6.506
76,40.0,11.9907,303.94,18.479,6.506
76,50.0,10.6569,281.9,18.479,6.506
76,60.0,10.2132,270.21,18.479,6.506
76,70.0,9.3146,258.84,18.479,6.506
76,80.0,8.704,249.91,18.479,6.506
76,90.0,8.5129,240.64,18.479,6.506
76,100.0,8.2042,236.5,18.479,6.506
76,110.0,7.3871,240.45,18.479,6.506
76,120.0,7.3198,236.04,18.479,6.506
76,130.0,7.716,242.92,18.479,6.506
76,140.0,7.9216,227.03,18.479,6.506
76,150.0,7.9314,227.26,18.479,6.506
76,160.0,6.7509,222.93,18.479,6.506
76,170.0,7.6404,236.2,18.479,6.506
76,180.0,7.411,219.87,18.479,6.506
76,190.0,6.966,231.07,18.479,6.506
76,200.0,7.1772,234.41,18.479,6.506
76,210.0,7.3066,224.52,18.479,6.506
76,220.0,7.747,229.19,18.479,6.506
76,230.0,6.3062,211.86,18.479,6.506
76,240.0,7.1008,221.84,18.479,6.506
76,250.0,6.7096,213.98,18.479,6.506
76,260.0,6.655,224.56,18.479,6.506
76,270.0,7.3075,223.34,18.479,6.506
76,280.0,7.1274,218.5,18.479,6.506
76,290.0,6.2029,228.46,18.479,6.506
76,300.0,6.552,224.79,18.479,6.506
76,310.0,6.7927,219.41,18.479,6.506
76,320.0,5.9681,219.32,18.479,6.506
76,330.0,7.0862,213.5,18.479,6.506
76,340.0,6.6114,221.0,18.479,6.506
76,350.0,6.7203,234.55,18.479,6.506
76,360.0,6.7981,217.66,18.479,6.506
76,370.0,7.5197,224.27,18.479,6.506
76,380.0,6.6357,218.43,18.479,6.506
76,390.0,6.4344,226.37,18.479,6.506
76,400.0,7.4669,224.14,18.479,6.506
77,10.0,18.0211,365.33,18.472,5.932
77,20.0,15.6815,347.03,18.472,5.932
77,30.0,12.9762,309.85,18.472,5.932
77,40.0,12.3499,288.27,18.472,5.932
77,50.0,10.9235,258.68,18.472,5.932
77,60.0,9.4493,245.1,18.472,5.932
77,70.0,8.7859,239.85,18.472,5.932
77,80.0,8.5387,239.0,18.472,5.932
77,90.0,7.6675,221.82,18.472,5.932
77,100.0,7.7964,230.31,18.472,5.932
77,110.0,7.2629,229.36,18.472,5.932
77,120.0,5.9905,202.29,18.472,5.932
77,130.0,6.9171,207.22,18.472,5.932
77,140.0,6.5571,199.69,18.472,5.932
77,150.0,6.3262,202.83,18.472,5.932
77,160.0,6.8452,199.09,18.472,5.932
77,170.0,6.3263,200.68,18.472,5.932
77,180.0,6.7678,205.8,18.472,5.932
77,190.0,6.9844,204.79,18.472,5.932
77,200.0,6.4657,200.02,18.472,5.932
77,210.0,5.5873,197.86,18.472,5.932
77,220.0,5.9537,197.99,18.472,5.932
77,230.0,6.7338,197.55,18.472,5.932
77,240.0,6.1262,199.77,18.472,5.932
77,250.0,5.8298,196.02,18.472,5.932
77,260.0,6.1613,198.63,18.472,5.932
77,270.0,6.4344,187.57,18.472,5.932
77,280.0,6.2956,199.77,18.472,5.932
77,290.0,6.4703,205.19,18.472,5.932
77,300.0,5.7288,195.69,18.472,5.932
77,310.0,5.9873,186.01,18.472,5.932
77,320.0,5.9863,202.23,18.472,5.932
77,330.0,6.089,192.1,18.472,5.932
77,340.0,5.0539,176.16,18.472,5.932
77,350.0,5.9635,192.46,18.472,5.932
77,360.0,5.4088,197.22,18.472,5.932
77,370.0,6.7509,195.79,18.472,5.932
77,380.0,6.8258,200.76,18.472,5.932
77,390.0,6.8807,196.99,18.472,5.932
77,400.0,6.444,193.95,18.472,5.932
78,10.0,23.3281,367.78,24.23,7.005
78,20.0,22.3075,343.39,24.23,7.005
78,30.0,19.097,342.08,24.23,7.005
78,40.0,17.0071,305.16,24.23,7.005
78,50.0,15.9956,300.25,24.23,7.005
78,60.0,14.67,277.33,24.23,7.005
78,70.0,13.0354,274.41,24.23,7.005
78,80.0,11.1155,258.43,24.23,7.005
78,90.0,11.4433,257.84,24.23,7.005
78,100.0,10.1169,251.03,24.23,7.005
78,110.0,10.5658,244.71,24.23,7.005
78,120.0,9.7588,246.72,24.23,7.005
78,130.0,9.5832,249.59,24.23,7.005
78,140.0,9.4741,234.57,24.23,7.005
78,150.0,8.6489,241.22,24.23,7.005
78,160.0,9.1103,234.68,24.23,7.005
78,170.0,9.1391,232.48,24.23,7.005
78,180.0,8.5686,244.39,24.23,7.005
78,190.0,8.8998,217.34,24.23,7.005
78,200.0,7.8184,225.22,24.23,7.005
78,210.0,8.4831,217.66,24.23,7.005
78,220.0,8.0765,225.82,24.23,7.005
78,230.0,7.3787,225.67,24.23,7.005
78,240.0,7.7608,249.1,24.23,7.005
78,250.0,7.4772,227.99,24.23,7.005
78,260.0,7.4126,236.14,24.23,7.005
78,270.0,7.6808,232.78,24.23,7.005
78,280.0,8.1202,222.07,24.23,7.005
78,290.0,7.3985,227.2,24.23,7.005
78,300.0,7.582,233.97,24.23,7.005
78,310.0,6.7615,224.81,24.23,7.005
78,320.0,7.5118,224.77,24.23,7.005
78,330.0,8.0033,226.28,24.23,7.005
78,340.0,7.8087,214.14,24.23,7.005
78,350.0,7.6202,218.07,24.23,7.005
78,360.0,7.1039,224.72,24.23,7.005
78,370.0,6.8629,225.79,24.23,7.005
78,380.0,7.2814,216.94,24.23,7.005
78,390.0,6.6491,220.34,24.23,7.005
78,400.0,6.6855,221.4,24.23,7.005
79,10.0,15.3745,377.19,16.937,5.182
79,20.0,13.817,352.08,16.937,5.182
79,30.0,10.6775,301.27,16.937,5.182
79,40.0,9.9305,303.24,16.937,5.182
79,50.0,8.293,273.36,16.937,5.182
79,60.0,7.4005,255.9,16.937,5.182
79,70.0,7.5484,255.99,16.937,5.182
79,80.0,6.4777,262.91,16.937,5.182
79,90.0,6.0827,248.22,16.937,5.182
79,100.0,5.9435,234.67,16.937,5.182
79,110.0,6.1302,236.79,16.937,5.182
79,120.0,7.3259,245.58,16.937,5.182
79,130.0,4.802,227.72,16.937,5.182
79,140.0,5.7543,233.78,16.937,5.182
79,150.0,5.5712,232.08,16.937,5.182
79,160.0,6.1028,245.92,16.937,5.182
79,170.0,5.3962,230.55,16.937,5.182
79,180.0,4.3111,239.53,16.937,5.182
79,190.0,6.1584,227.15,16.937,5.182
79,200.0,4.928,225.97,16.937,5.182
79,210.0,5.4121,236.37,16.937,5.182
79,220.0,4.7391,233.77,16.937,5.182
79,230.0,4.8538,219.46,16.937,5.182
79,240.0,5.1327,233.33,16.937,5.182
79,250.0,5.7886,233.12,16.937,5.182
79,260.0,5.767,225.43,16.937,5.182
79,270.0,5.0387,230.23,16.937,5.182
79,280.0,5.5732,230.36,16.937,5.182
79,290.0,5.1286,225.71,16.937,5.182
79,300.0,5.3597,224.99,16.937,5.182
79,310.0,5.3723,224.36,16.937,5.182
79,320.0,5.5956,226.63,16.937,5.182
79,330.0,4.9749,220.23,16.937,5.182
79,340.0,5.2083,227.81,16.937,5.182
79,350.0,5.3761,219.08,16.937,5.182
79,360.0,5.3072,228.35,16.937,5.182
79,370.0,4.8613,227.33,16.937,5.182
79,380.0,6.1079,221.6,16.937,5.182
79,390.0,5.0193,232.79,16.937,5.182
79,400.0,5.6204,239.2,16.937,5.182
80,10.0,18.5473,393.36,19.512,6.078
80,20.0,17.2146,377.51,19.512,6.078
80,30.0,15.9567,333.66,19.512,6.078
80,40.0,13.7273,321.71,19.512,6.078
80,50.0,11.7592,289.27,19.512,6.078
80,60.0,10.4643,281.95,19.512,6.078
80,70.0,9.6928,272.9,19.512,6.078
80,80.0,9.5017,246.99,19.512,6.078
80,90.0,9.6047,250.07,19.512,6.078
80,100.0,7.7378,240.15,19.512,6.078
80,110.0,7.9328,235.43,19.512,6.078
80,120.0,7.4795,233.68,19.512,6.078
80,130.0,7.0836,224.17,19.512,6.078
80,140.0,7.4798,222.22,19.512,6.078
80,150.0,7.4111,229.8,19.512,6.078
80,160.0,6.3134,229.2,19.512,6.078
80,170.0,6.4006,219.37,19.512,6.078
80,180.0,7.4199,212.87,19.512,6.078
80,190.0,6.9103,234.2,19.512,6.078
80,200.0,6.9473,226.07,19.512,6.078
80,210.0,6.3842,220.89,19.512,6.078
80,220.0,6.3954,211.96,19.512,6.078
80,230.0,6.7685,214.01,19.512,6.078
80,240.0,6.2568,218.37,19.512,6.078
80,250.0,5.9195,210.76,19.512,6.078
80,260.0,6.4398,225.53,19.512,6.078
80,270.0,6.8615,216.46,19.512,6.078
80,280.0,5.8781,217.64,19.512,6.078
80,290.0,6.8909,208.9,19.512,6.078
80,300.0,6.6952,209.35,19.512,6.078
80,310.0,5.9021,209.8,19.512,6.078
80,320.0,6.3171,215.88,19.512,6.078
80,330.0,6.278,212.46,19.512,6.078
80,340.0,6.599,212.13,19.512,6.078
80,350.0,6.6028,215.54,19.512,6.078
80,360.0,5.6161,214.84,19.512,6.078
80,370.0,5.5832,222.14,19.512,6.078
80,380.0,6.7509,212.06,19.512,6.078
80,390.0,6.2882,207.1,19.512,6.078
80,400.0,6.4304,212.91,19.512,6.078
81,10.0,24.0557,364.09,25.506,5.114
81,20.0,20.0147,335.67,25.506,5.114
81,30.0,16.6673,301.09,25.506,5.114
81,40.0,14.33,278.43,25.506,5.114
81,50.0,12.2767,269.17,25.506,5.114
81,60.0,10.6723,255.93,25.506,5.114
81,70.0,9.5527,233.03,25.506,5.114
81,80.0,8.1696,239.68,25.506,5.114
81,90.0,7.5633,241.93,25.506,5.114
81,100.0,7.7511,227.09,25.506,5.114
81,110.0,6.3707,229.55,25.506,5.114
81,120.0,6.6463,217.41,25.506,5.114
81,130.0,5.5439,229.15,25.506,5.114
81,140.0,6.0941,216.29,25.506,5.114
81,150.0,5.7888,214.34,25.506,5.114
81,160.0,5.4234,218.89,25.506,5.114
81,170.0,6.2001,233.9,25.506,5.114
81,180.0,5.4686,215.68,25.506,5.114
81,190.0,5.5769,211.27,25.506,5.114
81,200.0,5.5684,220.92,25.506,5.114
81,210.0,5.2792,219.13,25.506,5.114
81,220.0,6.2928,227.16,25.506,5.114
81,230.0,5.31,209.61,25.506,5.114
81,240.0,5.6131,207.41,25.506,5.114
81,250.0,4.8424,214.68,25.506,5.114
81,260.0,5.223,218.53,25.506,5.114
81,270.0,5.271,218.21,25.506,5.114
81,280.0,5.2563,222.3,25.506,5.114
81,290.0,5.0994,206.97,25.506,5.114
81,300.0,5.4382,210.76,25.506,5.114
81,310.0,6.1165,214.7,25.506,5.114
81,320.0,5.2704,220.29,25.506,5.114
81,330.0,5.2531,218.04,25.506,5.114
81,340.0,5.117,212.66,25.506,5.114
81,350.0,6.5425,209.04,25.506,5.114
81,360.0,6.0785,220.16,25.506,5.114
81,370.0,5.5498,220.47,25.506,5.114
81,380.0,5.613,230.77,25.506,5.114
81,390.0,4.9101,213.7,25.506,5.114
81,400.0,5.1758,224.24,25.506,5.114
82,10.0,20.3612,350.47,20.801,5.917
82,20.0,17.2648,329.34,20.801,5.917
82,30.0,15.0082,319.34,20.801,5.917
82,40.0,12.7039,298.71,20.801,5.917
82,50.0,11.6394,277.95,20.801,5.917
82,60.0,10.0907,272.23,20.801,5.917
82,70.0,9.2622,268.94,20.801,5.917
82,80.0,9.341,270.04,20.801,5.917
82,90.0,8.2886,249.71,20.801,5.917
82,100.0,7.8389,255.23,20.801,5.917
82,110.0,7.4648,261.47,20.801,5.917
82,120.0,7.2764,247.36,20.801,5.917
82,130.0,7.3434,253.95,20.801,5.917
82,140.0,6.5205,228.79,20.801,5.917
82,150.0,7.3518,251.41,20.801,5.917
82,160.0,7.4588,241.92,20.801,5.917
82,170.0,7.1684,230.18,20.801,5.917
82,180.0,6.2898,245.15,20.801,5.917
82,190.0,5.6885,246.18,20.801,5.917
82,200.0,6.2013,246.64,20.801,5.917
82,210.0,6.4445,246.17,20.801,5.917
82,220.0,6.7345,238.58,20.801,5.917
82,230.0,6.2041,234.04,20.801,5.917
82,240.0,6.1137,235.45,20.801,5.917
82,250.0,6.9797,237.71,20.801,5.917
82,260.0,5.882,240.08,20.801,5.917
82,270.0,6.7101,234.66,20.801,5.917
82,280.0,6.6117,237.6,20.801,5.917
82,290.0,5.4993,242.32,20.801,5.917
82,300.0,6.271,238.93,20.801,5.917
82,310.0,5.8472,250.38,20.801,5.917
82,320.0,5.6423,249.46,20.801,5.917
82,330.0,5.1885,229.9,20.801,5.917
82,340.0,5.3163,233.22,20.801,5.917
82,350.0,6.2767,228.76,20.801,5.917
82,360.0,5.8741,229.53,20.801,5.917
82,370.0,6.1895,239.52,20.801,5.917
82,380.0,5.5272,230.4,20.801,5.917
82,390.0,5.8835,230.01,20.801,5.917
82,400.0,5.9007,234.52,20.801,5.917
83,10.0,15.2247,376.26,15.459,3.755
83,20.0,14.3174,358.14,15.459,3.755
83,30.0,11.8857,327.63,15.459,3.755
83,40.0,11.0273,315.31,15.459,3.755
83,50.0,9.3282,300.91,15.459,3.755
83,60.0,9.0868,281.08,15.459,3.755
83,70.0,8.1373,274.43,15.459,3.755
83,80.0,6.5533,264.8,15.459,3.755
83,90.0,7.192,244.11,15.459,3.755
83,100.0,5.5376,245.09,15.459,3.755
83,110.0,6.3462,244.94,15.459,3.755
83,120.0,5.5964,243.61,15.459,3.755
83,130.0,4.8417,243.34,15.459,3.755
83,140.0,4.5338,221.02,15.459,3.755
83,150.0,4.7783,229.78,15.459,3.755
83,160.0,4.7853,232.56,15.459,3.755
83,170.0,4.337,234.01,15.459,3.755
83,180.0,4.8682,235.42,15.459,3.755
83,190.0,3.8214,218.74,15.459,3.755
83,200.0,4.4358,221.08,15.459,3.755
83,210.0,4.3783,216.18,15.459,3.755
83,220.0,3.4038,226.5,15.459,3.755
83,230.0,4.4289,213.15,15.459,3.755
83,240.0,3.6135,227.41,15.459,3.755
83,250.0,2.969,225.42,15.459,3.755
83,260.0,3.8623,222.29,15.459,3.755
83,270.0,4.0219,206.12,15.459,3.755
83,280.0,4.5526,214.59,15.459,3.755
83,290.0,3.8442,222.7,15.459,3.755
83,300.0,4.7866,209.56,15.459,3.755
83,310.0,4.7497,216.25,15.459,3.755
83,320.0,4.5615,216.8,15.459,3.755
83,330.0,4.6585,222.46,15.459,3.755
83,340.0,4.1644,218.65,15.459,3.755
83,350.0,3.7037,218.4,15.459,3.755
83,360.0,4.2844,213.99,15.459,3.755
83,370.0,4.43,216.46,15.459,3.755
83,380.0,4.0601,215.48,15.459,3.755
83,390.0,3.8117,220.45,15.459,3.755
83,400.0,3.1507,214.94,15.459,3.755
84,10.0,25.6035,362.31,27.025,6.52
84,20.0,22.6548,342.68,27.025,6.52
84,30.0,19.4236,297.4,27.025,6.52
84,40.0,15.4888,277.99,27.025,6.52
84,50.0,13.619,266.93,27.025,6.52
84,60.0,11.9126,245.78,27.025,6.52
84,70.0,10.9509,232.44,27.025,6.52
84,80.0,9.2036,223.36,27.025,6.52
84,90.0,9.2872,216.36,27.025,6.52
84,100.0,8.7671,213.89,27.025,6.52
84,110.0,8.1282,214.79,27.025,6.52
84,120.0,8.1259,218.66,27.025,6.52
84,130.0,7.2241,214.86,27.025,6.52
84,140.0,8.4855,204.03,27.025,6.52
84,150.0,7.8583,201.61,27.025,6.52
84,160.0,8.4376,208.87,27.025,6.52
